,罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,盗難防止装置の有無,現金以外の主な被害品
908,窃盗,オートバイ盗,昭島,昭島駅前交番,132071,東京都,昭島市,上川原町１丁目,2020-05-23,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
909,窃盗,オートバイ盗,昭島,福島交番,132071,東京都,昭島市,東町４丁目,2020-09-06,16,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,原動機付自転車（50cc以下）
910,窃盗,オートバイ盗,昭島,堀向駐在所,132071,東京都,昭島市,田中町,2020-01-29,15,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
911,窃盗,オートバイ盗,昭島,堀向駐在所,132071,東京都,昭島市,美堀町１丁目,2020-10-20,08,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
912,窃盗,オートバイ盗,昭島,堀向駐在所,132071,東京都,昭島市,美堀町２丁目,2020-10-04,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
913,窃盗,オートバイ盗,昭島,小荷田交番,132071,東京都,昭島市,緑町５丁目,2020-03-21,13,一戸建住宅,その他,キーなし,なし,原動機付自転車（50cc以下）
914,窃盗,オートバイ盗,昭島,小荷田交番,132071,東京都,昭島市,美堀町５丁目,2020-04-21,22,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
915,窃盗,オートバイ盗,昭島,拝島駅前交番,132071,東京都,昭島市,緑町２丁目,2018-09-11,不明,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
916,窃盗,オートバイ盗,昭島,拝島駅前交番,132071,東京都,昭島市,美堀町５丁目,2020-04-22,21,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
917,窃盗,オートバイ盗,立川,立川駅北口交番,132021,東京都,立川市,曙町１丁目,2020-12-14,10,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
918,窃盗,オートバイ盗,立川,立川駅北口交番,132021,東京都,立川市,緑町,2020-03-01,00,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
919,窃盗,オートバイ盗,立川,立川駅北口交番,132152,東京都,国立市,富士見台２丁目,2020-02-24,09,その他,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
920,窃盗,オートバイ盗,立川,高松町交番,132021,東京都,立川市,高松町２丁目,2020-05-06,19,道路上,その他,キーなし,なし,自動二輪（50cc超）
921,窃盗,オートバイ盗,立川,谷保交番,132152,東京都,国立市,泉５丁目,2020-12-19,20,一戸建住宅,その他,キーなし,なし,自動二輪（50cc超）
922,窃盗,オートバイ盗,立川,天王橋交番,132021,東京都,立川市,上砂町１丁目,2020-03-11,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
923,窃盗,オートバイ盗,立川,天王橋交番,132021,東京都,立川市,上砂町１丁目,2020-12-02,15,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
924,窃盗,オートバイ盗,立川,砂川八番交番,132021,東京都,立川市,幸町４丁目,2019-12-12,16,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
925,窃盗,オートバイ盗,立川,砂川八番交番,132021,東京都,立川市,幸町５丁目,2020-03-01,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
926,窃盗,オートバイ盗,府中,栄町交番,132063,東京都,府中市,晴見町１丁目,2020-04-09,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
927,窃盗,オートバイ盗,府中,美好町交番,132063,東京都,府中市,美好町２丁目,2020-06-10,09,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
928,窃盗,オートバイ盗,府中,美好町交番,132063,東京都,府中市,美好町３丁目,2020-08-25,09,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
929,窃盗,オートバイ盗,府中,美好町交番,132063,東京都,府中市,美好町３丁目,2020-10-21,08,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
930,窃盗,オートバイ盗,府中,西原町交番,132063,東京都,府中市,西原町１丁目,2020-06-19,21,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
931,窃盗,オートバイ盗,府中,本宿交番,132063,東京都,府中市,日新町５丁目,2020-01-16,18,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
932,窃盗,オートバイ盗,府中,中河原交番,132063,東京都,府中市,四谷２丁目,2020-12-18,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
933,窃盗,オートバイ盗,府中,大国魂交番,132063,東京都,府中市,府中町２丁目,2020-01-12,10,その他,その他,キーなし,あり,原動機付自転車（50cc以下）
934,窃盗,オートバイ盗,府中,大国魂交番,132063,東京都,府中市,緑町２丁目,2020-10-06,11,道路上,その他,キーなし,あり,原動機付自転車（50cc以下）
935,窃盗,オートバイ盗,府中,車返団地駐在所,132063,東京都,府中市,押立町２丁目,2020-10-11,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
936,窃盗,オートバイ盗,府中,車返団地駐在所,132063,東京都,府中市,押立町４丁目,2020-02-19,18,４階建て以上共同住宅,その他,キーなし,なし,原動機付自転車（50cc以下）
937,窃盗,オートバイ盗,府中,車返団地駐在所,132063,東京都,府中市,白糸台５丁目,2020-10-26,11,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
938,窃盗,オートバイ盗,小金井,前原交番,132101,東京都,小金井市,前原町３丁目,2020-04-01,00,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
939,窃盗,オートバイ盗,小金井,貫井南町交番,132101,東京都,小金井市,貫井南町２丁目,2020-06-06,08,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
940,窃盗,オートバイ盗,小金井,本多交番,132144,東京都,国分寺市,本多１丁目,2020-10-18,21,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
941,窃盗,オートバイ盗,田無,田無駅前交番,132292,東京都,西東京市,田無町３丁目,2020-01-10,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
942,窃盗,オートバイ盗,田無,柳沢駅前交番,132292,東京都,西東京市,南町２丁目,2020-11-12,00,一戸建住宅,その他,キーなし,なし,自動二輪（50cc超）
943,窃盗,オートバイ盗,田無,坂下交番,132292,東京都,西東京市,柳沢２丁目,2019-07-05,10,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
944,窃盗,オートバイ盗,田無,坂下交番,132292,東京都,西東京市,柳沢２丁目,2020-11-20,22,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
945,窃盗,オートバイ盗,田無,坂下交番,132292,東京都,西東京市,柳沢３丁目,2020-07-11,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
946,窃盗,オートバイ盗,田無,東伏見交番,132292,東京都,西東京市,富士町１丁目,2019-12-16,16,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,自動二輪（50cc超）
947,窃盗,オートバイ盗,田無,泉町交番,132292,東京都,西東京市,泉町１丁目,2020-05-11,15,４階建て以上共同住宅,その他,キーなし,なし,原動機付自転車（50cc以下）
948,窃盗,オートバイ盗,田無,南沢交番,132225,東京都,東久留米市,本町４丁目,2020-08-21,16,道路上,その他,キーなし,なし,自動二輪（50cc超）
949,窃盗,オートバイ盗,田無,上の原交番,132225,東京都,東久留米市,小山２丁目,2020-03-24,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
950,窃盗,オートバイ盗,田無,ひばりが丘駅前交番,132292,東京都,西東京市,ひばりが丘北２丁目,2020-09-04,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
951,窃盗,オートバイ盗,田無,ひばりが丘駅前交番,132292,東京都,西東京市,谷戸町２丁目,2020-04-04,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
952,窃盗,オートバイ盗,田無,下里駐在所,132225,東京都,東久留米市,下里４丁目,2020-10-17,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
953,窃盗,オートバイ盗,田無,東久留米駅前交番,132225,東京都,東久留米市,浅間町２丁目,2019-05-14,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
954,窃盗,オートバイ盗,田無,東久留米駅前交番,132225,東京都,東久留米市,浅間町３丁目,2019-02-21,不明,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
955,窃盗,オートバイ盗,東村山,東村山駅前交番,132136,東京都,東村山市,恩多町４丁目,2020-12-01,22,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,自動二輪（50cc超）
956,窃盗,オートバイ盗,東村山,東村山駅前交番,132136,東京都,東村山市,諏訪町１丁目,2019-10-20,16,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
957,窃盗,オートバイ盗,東村山,東村山駅前交番,132136,東京都,東村山市,野口町１丁目,2020-08-02,14,一戸建住宅,その他,キーなし,なし,原動機付自転車（50cc以下）
958,窃盗,オートバイ盗,東村山,久米川駅前交番,132136,東京都,東村山市,栄町３丁目,2020-12-08,23,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
959,窃盗,オートバイ盗,東村山,久米川駅前交番,132136,東京都,東村山市,本町４丁目,2020-07-23,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
960,窃盗,オートバイ盗,東村山,清瀬駅前交番,132217,東京都,清瀬市,松山１丁目,2018-06-28,08,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
961,窃盗,オートバイ盗,東村山,清瀬駅前交番,132217,東京都,清瀬市,元町１丁目,2020-12-02,12,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
962,窃盗,オートバイ盗,東村山,廻田駐在所,132136,東京都,東村山市,廻田町４丁目,2014-04-01,不明,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
963,窃盗,オートバイ盗,東村山,秋津駅前交番,132217,東京都,清瀬市,野塩５丁目,2017-01-01,不明,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
964,窃盗,オートバイ盗,東村山,旭が丘交番,132217,東京都,清瀬市,旭が丘５丁目,2020-02-12,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
965,窃盗,オートバイ盗,東村山,竹丘駐在所,132217,東京都,清瀬市,竹丘２丁目,2018-12-21,不明,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
966,窃盗,オートバイ盗,東村山,下清戸駐在所,132217,東京都,清瀬市,中清戸４丁目,2020-12-12,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
967,窃盗,オートバイ盗,武蔵野,八幡宮西交番,132039,東京都,武蔵野市,吉祥寺北町３丁目,2020-12-12,17,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
968,窃盗,オートバイ盗,武蔵野,武蔵境駅南口交番,132039,東京都,武蔵野市,境南町２丁目,2020-09-09,10,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
969,窃盗,オートバイ盗,三鷹,東野交番,132047,東京都,三鷹市,井口１丁目,2020-02-15,01,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
970,窃盗,オートバイ盗,三鷹,大沢交番,132047,東京都,三鷹市,大沢３丁目,2020-04-28,21,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
971,窃盗,オートバイ盗,三鷹,三鷹台交番,132047,東京都,三鷹市,牟礼１丁目,2020-04-23,21,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
972,窃盗,オートバイ盗,三鷹,北野駐在所,132047,東京都,三鷹市,北野３丁目,2020-11-12,19,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
973,窃盗,オートバイ盗,三鷹,井之頭公園駅前交番,132047,東京都,三鷹市,牟礼４丁目,2015-05-15,12,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
