,罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,現金以外の主な被害品
1250,窃盗,部品ねらい,町田,金森交番,132098.0,東京都,町田市,金森１丁目,2021/9/6,15,一戸建住宅,駐車（輪）場,ナンバープレート
1251,窃盗,部品ねらい,町田,金森交番,132098.0,東京都,町田市,金森７丁目,2021/4/25,17,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1252,窃盗,部品ねらい,町田,鶴川交番,132098.0,東京都,町田市,鶴川１丁目,2021/8/1,16,一戸建住宅,駐車（輪）場,その他
1253,窃盗,部品ねらい,町田,鶴川駅前交番,132098.0,東京都,町田市,能ヶ谷１丁目,2021/6/1,15,その他,駐車（輪）場,その他
1254,窃盗,部品ねらい,町田,鶴川駅前交番,132098.0,東京都,町田市,能ヶ谷３丁目,2021/8/13,21,その他,駐車（輪）場,ナンバープレート
1255,窃盗,部品ねらい,町田,鶴間交番,132098.0,東京都,町田市,鶴間８丁目,2021/9/10,15,その他,駐車（輪）場,ナンバープレート
1256,窃盗,部品ねらい,町田,鶴間交番,132098.0,東京都,町田市,南町田３丁目,2021/5/15,0,一戸建住宅,駐車（輪）場,ナンバープレート
1257,窃盗,部品ねらい,日野,宮駐在所,132128.0,東京都,日野市,万願寺３丁目,2021/2/4,8,４階建て以上共同住宅,駐車（輪）場,その他
1258,窃盗,部品ねらい,日野,平山交番,132128.0,東京都,日野市,平山３丁目,2021/2/1,13,その他の住宅（３階建て以下共同住宅等）,その他,ナンバープレート
1259,窃盗,部品ねらい,日野,平山交番,132128.0,東京都,日野市,平山５丁目,2021/3/23,15,駐車（輪）場,駐車（輪）場,ナンバープレート
1260,窃盗,部品ねらい,日野,日野橋駐在所,132128.0,東京都,日野市,大字日野,2021/7/6,17,駐車（輪）場,駐車（輪）場,その他
1261,窃盗,部品ねらい,日野,日野駅前交番,132128.0,東京都,日野市,新町１丁目,2021/8/2,18,４階建て以上共同住宅,駐車（輪）場,その他
1262,窃盗,部品ねらい,日野,旭が丘駐在所,132128.0,東京都,日野市,旭が丘５丁目,2021/1/18,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
1263,窃盗,部品ねらい,日野,滝合橋駐在所,132128.0,東京都,日野市,西平山３丁目,2021/3/4,16,一戸建住宅,駐車（輪）場,その他
1264,窃盗,部品ねらい,日野,百草団地交番,132128.0,東京都,日野市,程久保,2021/6/2,21,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1265,窃盗,部品ねらい,日野,百草園交番,132128.0,東京都,日野市,落川,2021/5/4,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
1266,窃盗,部品ねらい,日野,高幡不動駅南口交番,132128.0,東京都,日野市,高幡,2021/6/25,16,駐車（輪）場,駐車（輪）場,その他
1267,窃盗,部品ねらい,日野,高幡不動駅南口交番,132128.0,東京都,日野市,三沢４丁目,2021/6/4,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
1268,窃盗,部品ねらい,昭島,つつじが丘駐在所,132071.0,東京都,昭島市,つつじが丘３丁目,2021/8/14,14,４階建て以上共同住宅,駐車（輪）場,その他
1269,窃盗,部品ねらい,昭島,多摩大橋交番,132071.0,東京都,昭島市,中神町３丁目,2021/12/1,17,一戸建住宅,その他,その他
1270,窃盗,部品ねらい,昭島,大神駐在所,132071.0,東京都,昭島市,田中町３丁目,2019/8/1,17,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1271,窃盗,部品ねらい,昭島,小荷田交番,132071.0,東京都,昭島市,拝島町３丁目,2015/12/11,不明,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1272,窃盗,部品ねらい,昭島,小荷田交番,132071.0,東京都,昭島市,拝島町３丁目,2021/1/19,1,駐車（輪）場,駐車（輪）場,その他
1273,窃盗,部品ねらい,昭島,小荷田交番,132071.0,東京都,昭島市,拝島町３丁目,2021/7/28,12,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1274,窃盗,部品ねらい,昭島,小荷田交番,132071.0,東京都,昭島市,拝島町３丁目,2021/11/7,16,４階建て以上共同住宅,駐車（輪）場,その他
1275,窃盗,部品ねらい,昭島,拝島駅前交番,132071.0,東京都,昭島市,緑町１丁目,2021/10/31,12,一戸建住宅,駐車（輪）場,ナンバープレート
1276,窃盗,部品ねらい,昭島,拝島駐在所,132071.0,東京都,昭島市,拝島町１丁目,2021/6/10,18,道路上,その他,ナンバープレート
1277,窃盗,部品ねらい,昭島,昭島駅前交番,132071.0,東京都,昭島市,田中町,2021/2/11,13,その他,その他,その他
1278,窃盗,部品ねらい,昭島,昭島駅前交番,132071.0,東京都,昭島市,田中町,2021/9/24,10,その他,駐車（輪）場,その他
1279,窃盗,部品ねらい,立川,一番町六丁目駐在所,132021.0,東京都,立川市,一番町５丁目,2021/2/26,18,一戸建住宅,その他,ナンバープレート
1280,窃盗,部品ねらい,立川,天王橋交番,132021.0,東京都,立川市,上砂町４丁目,2021/8/5,19,駐車（輪）場,駐車（輪）場,その他
1281,窃盗,部品ねらい,立川,富士塚交番,132021.0,東京都,立川市,富士見町１丁目,2021/8/24,17,４階建て以上共同住宅,駐車（輪）場,その他
1282,窃盗,部品ねらい,立川,砂川四番交番,132021.0,東京都,立川市,砂川町５丁目,2021/2/19,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
1283,窃盗,部品ねらい,立川,立川駅北口交番,132021.0,東京都,立川市,曙町２丁目,2021/1/2,6,道路上,その他,ナンバープレート
1284,窃盗,部品ねらい,立川,若葉町駐在所,132021.0,東京都,立川市,若葉町３丁目,2021/4/25,9,４階建て以上共同住宅,駐車（輪）場,その他
1285,窃盗,部品ねらい,立川,谷保交番,132152.0,東京都,国立市,青柳１丁目,2021/6/6,18,駐車（輪）場,駐車（輪）場,ナンバープレート
1286,窃盗,部品ねらい,立川,谷保交番,132152.0,東京都,国立市,泉２丁目,2021/6/13,15,４階建て以上共同住宅,その他,タイヤ・ホイール
1287,窃盗,部品ねらい,立川,谷保交番,132152.0,東京都,国立市,泉２丁目,2021/6/14,12,４階建て以上共同住宅,駐車（輪）場,その他
1288,窃盗,部品ねらい,立川,谷保交番,132152.0,東京都,国立市,泉２丁目,2021/8/3,18,４階建て以上共同住宅,駐車（輪）場,その他
1289,窃盗,部品ねらい,立川,錦町交番,132021.0,東京都,立川市,錦町３丁目,2021/6/14,22,その他,駐車（輪）場,その他
1290,窃盗,部品ねらい,府中,中河原交番,132063.0,東京都,府中市,住吉町３丁目,2021/7/30,21,駐車（輪）場,駐車（輪）場,ナンバープレート
1291,窃盗,部品ねらい,府中,中河原交番,132063.0,東京都,府中市,住吉町４丁目,2021/5/11,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
1292,窃盗,部品ねらい,府中,中河原交番,132063.0,東京都,府中市,南町４丁目,2021/3/11,9,４階建て以上共同住宅,駐車（輪）場,その他
1293,窃盗,部品ねらい,府中,大国魂交番,132063.0,東京都,府中市,本町１丁目,2021/8/21,16,その他,駐車（輪）場,その他
1294,窃盗,部品ねらい,府中,是政交番,132063.0,東京都,府中市,小柳町３丁目,2021/4/28,22,一戸建住宅,その他,その他
1295,窃盗,部品ねらい,府中,是政交番,132063.0,東京都,府中市,新町２丁目,2021/2/4,13,その他,駐車（輪）場,ナンバープレート
1296,窃盗,部品ねらい,府中,栄町交番,132063.0,東京都,府中市,晴見町２丁目,2021/8/21,20,４階建て以上共同住宅,駐車（輪）場,その他
1297,窃盗,部品ねらい,府中,武蔵台交番,132063.0,東京都,府中市,北山町３丁目,2021/1/9,19,一戸建住宅,その他,その他
1298,窃盗,部品ねらい,府中,白糸台交番,132063.0,東京都,府中市,小柳町１丁目,2021/2/7,18,その他の住宅（３階建て以下共同住宅等）,その他,その他
1299,窃盗,部品ねらい,府中,白糸台交番,132063.0,東京都,府中市,白糸台１丁目,2021/7/10,20,駐車（輪）場,駐車（輪）場,ナンバープレート
1300,窃盗,部品ねらい,府中,白糸台交番,132063.0,東京都,府中市,白糸台６丁目,2021/6/17,15,その他の住宅（３階建て以下共同住宅等）,その他,その他
1301,窃盗,部品ねらい,府中,美好町交番,132063.0,東京都,府中市,美好町２丁目,2021/5/3,8,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1302,窃盗,部品ねらい,府中,車返団地駐在所,132063.0,東京都,府中市,押立町１丁目,2021/6/15,18,４階建て以上共同住宅,駐車（輪）場,その他
1303,窃盗,部品ねらい,府中,車返団地駐在所,132063.0,東京都,府中市,押立町５丁目,2021/3/19,16,駐車（輪）場,駐車（輪）場,ナンバープレート
1304,窃盗,部品ねらい,小金井,光町交番,132144.0,東京都,国分寺市,高木町１丁目,2021/6/29,8,駐車（輪）場,駐車（輪）場,その他
1305,窃盗,部品ねらい,小金井,小金井公園前交番,132101.0,東京都,小金井市,梶野町４丁目,2016/1/1,不明,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1306,窃盗,部品ねらい,小金井,東小金井駅前交番,132101.0,東京都,小金井市,梶野町１丁目,2021/9/12,9,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
1307,窃盗,部品ねらい,小金井,東小金井駅前交番,132101.0,東京都,小金井市,梶野町３丁目,2021/10/2,16,駐車（輪）場,駐車（輪）場,その他
1308,窃盗,部品ねらい,小金井,東小金井駅前交番,132101.0,東京都,小金井市,緑町５丁目,2021/4/14,17,駐車（輪）場,駐車（輪）場,その他
1309,窃盗,部品ねらい,小金井,西国分寺駅前交番,132144.0,東京都,国分寺市,泉町２丁目,2021/5/11,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1310,窃盗,部品ねらい,小金井,西国分寺駅前交番,132144.0,東京都,国分寺市,西恋ヶ窪２丁目,2021/2/8,7,駐車（輪）場,駐車（輪）場,その他
1311,窃盗,部品ねらい,田無,ひばりが丘駅前交番,132292.0,東京都,西東京市,ひばりが丘２丁目,2021/7/10,16,４階建て以上共同住宅,駐車（輪）場,その他
1312,窃盗,部品ねらい,田無,ひばりが丘駅前交番,132292.0,東京都,西東京市,谷戸町１丁目,2021/10/5,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
1313,窃盗,部品ねらい,田無,上の原交番,132225.0,東京都,東久留米市,上の原１丁目,2021/6/9,20,４階建て以上共同住宅,駐車（輪）場,その他
1314,窃盗,部品ねらい,田無,上の原交番,132225.0,東京都,東久留米市,神宝町１丁目,2021/8/21,18,駐車（輪）場,駐車（輪）場,ナンバープレート
1315,窃盗,部品ねらい,田無,上の原交番,132225.0,東京都,東久留米市,神宝町２丁目,2021/1/1,不明,一戸建住宅,駐車（輪）場,ナンバープレート
1316,窃盗,部品ねらい,田無,下里駐在所,132225.0,東京都,東久留米市,下里４丁目,2021/4/24,17,４階建て以上共同住宅,駐車（輪）場,その他
1317,窃盗,部品ねらい,田無,保谷新町交番,132292.0,東京都,西東京市,新町１丁目,2021/11/20,22,道路上,その他,その他
1318,窃盗,部品ねらい,田無,保谷新町交番,132292.0,東京都,西東京市,向台町５丁目,2021/11/3,7,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
1319,窃盗,部品ねらい,田無,前沢交番,132225.0,東京都,東久留米市,前沢１丁目,2021/8/31,18,一戸建住宅,駐車（輪）場,ナンバープレート
1320,窃盗,部品ねらい,田無,前沢交番,132225.0,東京都,東久留米市,前沢３丁目,2021/6/1,6,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
1321,窃盗,部品ねらい,田無,前沢交番,132225.0,東京都,東久留米市,前沢３丁目,2021/9/5,1,その他,駐車（輪）場,その他
1322,窃盗,部品ねらい,田無,北原町交番,132292.0,東京都,西東京市,北原町１丁目,2021/1/19,18,４階建て以上共同住宅,駐車（輪）場,その他
1323,窃盗,部品ねらい,田無,北原町交番,132292.0,東京都,西東京市,北原町１丁目,2021/12/29,14,４階建て以上共同住宅,駐車（輪）場,その他
1324,窃盗,部品ねらい,田無,北原町交番,132292.0,東京都,西東京市,田無町５丁目,2020/12/28,15,４階建て以上共同住宅,駐車（輪）場,その他
1325,窃盗,部品ねらい,田無,北原町交番,132292.0,東京都,西東京市,西原町５丁目,2021/7/15,22,一戸建住宅,駐車（輪）場,ナンバープレート
1326,窃盗,部品ねらい,田無,南沢交番,132225.0,東京都,東久留米市,小山３丁目,2021/3/6,21,駐車（輪）場,駐車（輪）場,ナンバープレート
1327,窃盗,部品ねらい,田無,南沢交番,132225.0,東京都,東久留米市,幸町２丁目,2021/9/28,16,一戸建住宅,その他,その他
1328,窃盗,部品ねらい,田無,東伏見交番,132292.0,東京都,西東京市,富士町１丁目,2021/2/10,20,４階建て以上共同住宅,駐車（輪）場,その他
1329,窃盗,部品ねらい,田無,柳沢駅前交番,132292.0,東京都,西東京市,保谷町５丁目,2021/2/12,17,４階建て以上共同住宅,駐車（輪）場,その他
1330,窃盗,部品ねらい,田無,柳沢駅前交番,132292.0,東京都,西東京市,保谷町５丁目,2021/12/27,18,４階建て以上共同住宅,駐車（輪）場,その他
1331,窃盗,部品ねらい,田無,泉町交番,132292.0,東京都,西東京市,保谷町１丁目,2021/2/9,20,４階建て以上共同住宅,駐車（輪）場,その他
1332,窃盗,部品ねらい,田無,滝山交番,132225.0,東京都,東久留米市,滝山２丁目,2021/7/16,8,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1333,窃盗,部品ねらい,田無,滝山交番,132225.0,東京都,東久留米市,滝山６丁目,2021/9/6,20,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1334,窃盗,部品ねらい,田無,滝山交番,132225.0,東京都,東久留米市,滝山６丁目,2021/10/16,16,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1335,窃盗,部品ねらい,田無,滝山交番,132225.0,東京都,東久留米市,滝山６丁目,2021/11/5,16,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
1336,窃盗,部品ねらい,田無,滝山交番,132225.0,東京都,東久留米市,滝山６丁目,2021/11/16,9,４階建て以上共同住宅,駐車（輪）場,その他
