,罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,施錠関係,盗難防止装置の有無,現金以外の主な被害品
1027,窃盗,オートバイ盗,町田,藤の台団地交番,132098.0,東京都,町田市,金井町,2019-08-25,12,道路上,キーなし,なし,自動二輪（50cc超）
1028,窃盗,オートバイ盗,町田,藤の台団地交番,132098.0,東京都,町田市,本町田,2019-05-28,22,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1029,窃盗,オートバイ盗,町田,藤の台団地交番,132098.0,東京都,町田市,金井３丁目,2019-09-15,21,一戸建住宅,キーなし,なし,自動二輪（50cc超）
1030,窃盗,オートバイ盗,町田,藤の台団地交番,132098.0,東京都,町田市,金井３丁目,2019-09-16,15,一戸建住宅,キーなし,なし,自動二輪（50cc超）
1031,窃盗,オートバイ盗,町田,藤の台団地交番,132098.0,東京都,町田市,金井７丁目,2019-03-30,15,一戸建住宅,キーなし,なし,自動二輪（50cc超）
1032,窃盗,オートバイ盗,町田,藤の台団地交番,132098.0,東京都,町田市,金井７丁目,2019-04-09,08,一戸建住宅,キーなし,なし,自動二輪（50cc超）
1033,窃盗,オートバイ盗,町田,成瀬台駐在所,132098.0,東京都,町田市,成瀬台１丁目,2019-03-30,11,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1034,窃盗,オートバイ盗,町田,成瀬駅前交番,132098.0,東京都,町田市,小川２丁目,2019-01-11,05,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1035,窃盗,オートバイ盗,町田,成瀬駅前交番,132098.0,東京都,町田市,小川２丁目,2019-06-16,18,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,なし
1036,窃盗,オートバイ盗,町田,成瀬駅前交番,132098.0,東京都,町田市,成瀬６丁目,2019-03-17,20,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1037,窃盗,オートバイ盗,町田,成瀬駅前交番,132098.0,東京都,町田市,南成瀬１丁目,2019-10-09,15,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
1038,窃盗,オートバイ盗,町田,成瀬駅前交番,132098.0,東京都,町田市,南成瀬６丁目,2019-10-23,23,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1039,窃盗,オートバイ盗,町田,成瀬駅前交番,132098.0,東京都,町田市,南成瀬６丁目,2019-12-22,18,一戸建住宅,キーなし,なし,自動二輪（50cc超）
1040,窃盗,オートバイ盗,町田,忠生地区交番,132098.0,東京都,町田市,山崎町,2019-11-28,17,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1041,窃盗,オートバイ盗,町田,忠生地区交番,132098.0,東京都,町田市,山崎町,2019-11-28,19,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1042,窃盗,オートバイ盗,町田,忠生地区交番,132098.0,東京都,町田市,木曽西１丁目,2019-07-15,11,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1043,窃盗,オートバイ盗,町田,忠生地区交番,132098.0,東京都,町田市,木曽西３丁目,2019-11-01,23,道路上,キーなし,なし,自動二輪（50cc超）
1044,窃盗,オートバイ盗,町田,忠生地区交番,132098.0,東京都,町田市,木曽西４丁目,2019-09-04,22,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
1045,窃盗,オートバイ盗,町田,忠生地区交番,132098.0,東京都,町田市,根岸２丁目,2019-12-07,18,その他,キーなし,なし,原動機付自転車（50cc以下）
1046,窃盗,オートバイ盗,日野,日野駅前交番,132128.0,東京都,日野市,大坂上１丁目,2019-01-19,08,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
1047,窃盗,オートバイ盗,日野,日野駅前交番,132128.0,東京都,日野市,大坂上１丁目,2019-11-17,20,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
1048,窃盗,オートバイ盗,日野,日野駅前交番,132128.0,東京都,日野市,神明２丁目,2019-06-01,18,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1049,窃盗,オートバイ盗,日野,豊田駅前交番,132128.0,東京都,日野市,旭が丘３丁目,2019-11-06,19,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
1050,窃盗,オートバイ盗,日野,豊田駅前交番,132128.0,東京都,日野市,東豊田４丁目,2019-03-19,20,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
1051,窃盗,オートバイ盗,日野,多摩平交番,132128.0,東京都,日野市,旭が丘６丁目,2013-08-15,12,その他,キーなし,なし,自動二輪（50cc超）
1052,窃盗,オートバイ盗,日野,多摩平交番,132128.0,東京都,日野市,多摩平６丁目,2019-12-20,06,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1053,窃盗,オートバイ盗,日野,日野橋駐在所,132128.0,東京都,日野市,万願寺１丁目,2018-07-01,08,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
1054,窃盗,オートバイ盗,日野,宮駐在所,132128.0,東京都,日野市,万願寺４丁目,2019-09-01,16,その他の住宅（３階建て以下共同住宅等）,キーなし,あり,自動二輪（50cc超）
1055,窃盗,オートバイ盗,日野,大坂上駐在所,132128.0,東京都,日野市,日野台１丁目,2019-05-20,22,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
1056,窃盗,オートバイ盗,日野,平山交番,132128.0,東京都,日野市,平山４丁目,2019-05-08,12,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1057,窃盗,オートバイ盗,日野,平山交番,132128.0,東京都,日野市,平山４丁目,2019-07-07,18,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
1058,窃盗,オートバイ盗,日野,平山交番,132128.0,東京都,日野市,南平５丁目,2019-10-27,09,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1059,窃盗,オートバイ盗,日野,滝合橋駐在所,132128.0,東京都,日野市,西平山４丁目,2019-07-01,18,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1060,窃盗,オートバイ盗,日野,多摩動物公園前交番,132128.0,東京都,日野市,程久保１丁目,2019-09-20,19,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1061,窃盗,オートバイ盗,日野,多摩動物公園前交番,132128.0,東京都,日野市,程久保８丁目,2019-05-11,13,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
1062,窃盗,オートバイ盗,日野,百草団地交番,132128.0,東京都,日野市,程久保,2015-04-01,11,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1063,窃盗,オートバイ盗,日野,旭が丘駐在所,132128.0,東京都,日野市,西平山５丁目,2019-05-21,05,その他の住宅（３階建て以下共同住宅等）,キーなし,あり,自動二輪（50cc超）
1064,窃盗,オートバイ盗,昭島,玉川駐在所,132071.0,東京都,昭島市,朝日町３丁目,2019-10-24,20,道路上,キーなし,なし,原動機付自転車（50cc以下）
1065,窃盗,オートバイ盗,昭島,大神駐在所,132071.0,東京都,昭島市,大神町１丁目,2019-01-31,01,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
1066,窃盗,オートバイ盗,昭島,堀向駐在所,132071.0,東京都,昭島市,田中町,2019-02-21,16,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
1067,窃盗,オートバイ盗,昭島,堀向駐在所,132071.0,東京都,昭島市,田中町,2019-08-07,13,その他,キーなし,なし,原動機付自転車（50cc以下）
1068,窃盗,オートバイ盗,昭島,小荷田交番,132071.0,東京都,昭島市,拝島町３丁目,2019-01-02,11,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1069,窃盗,オートバイ盗,昭島,小荷田交番,132071.0,東京都,昭島市,拝島町３丁目,2019-02-05,19,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1070,窃盗,オートバイ盗,昭島,小荷田交番,132071.0,東京都,昭島市,拝島町３丁目,2019-11-13,18,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1071,窃盗,オートバイ盗,昭島,小荷田交番,132071.0,東京都,昭島市,緑町４丁目,2019-04-01,12,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
1072,窃盗,オートバイ盗,立川,国立駅前交番,132152.0,東京都,国立市,中１丁目,2019-01-13,18,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
1073,窃盗,オートバイ盗,立川,富士塚交番,132021.0,東京都,立川市,富士見町１丁目,2019-07-08,20,道路上,キーなし,なし,原動機付自転車（50cc以下）
1074,窃盗,オートバイ盗,立川,富士塚交番,132021.0,東京都,立川市,富士見町５丁目,2019-04-19,08,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1075,窃盗,オートバイ盗,立川,立川駅北口交番,132021.0,東京都,立川市,曙町１丁目,2019-01-21,01,その他の住宅（３階建て以下共同住宅等）,キーなし,あり,原動機付自転車（50cc以下）
1076,窃盗,オートバイ盗,立川,立川駅北口交番,132021.0,東京都,立川市,曙町３丁目,2019-10-01,18,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
1077,窃盗,オートバイ盗,立川,天王橋交番,132021.0,東京都,立川市,砂川町３丁目,2017-08-17,17,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1078,窃盗,オートバイ盗,立川,天王橋交番,132021.0,東京都,立川市,一番町４丁目,2019-03-21,08,４階建て以上共同住宅,キーなし,あり,自動二輪（50cc超）
1079,窃盗,オートバイ盗,立川,砂川八番交番,132021.0,東京都,立川市,柏町４丁目,2018-12-10,00,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1080,窃盗,オートバイ盗,立川,富士見台交番,132152.0,東京都,国立市,富士見台３丁目,2019-02-01,22,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1081,窃盗,オートバイ盗,立川,若葉町駐在所,132021.0,東京都,立川市,若葉町４丁目,2019-08-25,18,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1082,窃盗,オートバイ盗,府中,東府中駅前交番,132063.0,東京都,府中市,若松町１丁目,2019-06-28,13,４階建て以上共同住宅,キーなし,あり,原動機付自転車（50cc以下）
1083,窃盗,オートバイ盗,府中,東府中駅前交番,132063.0,東京都,府中市,若松町２丁目,2019-03-12,23,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
1084,窃盗,オートバイ盗,府中,東府中駅前交番,132063.0,東京都,府中市,若松町４丁目,2019-01-19,16,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
1085,窃盗,オートバイ盗,府中,栄町交番,132063.0,東京都,府中市,晴見町２丁目,2019-09-20,不明,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1086,窃盗,オートバイ盗,府中,美好町交番,132063.0,東京都,府中市,片町３丁目,2017-12-31,18,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1087,窃盗,オートバイ盗,府中,是政交番,132063.0,東京都,府中市,是政５丁目,2019-06-10,16,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
1088,窃盗,オートバイ盗,府中,第五中学校前交番,132063.0,東京都,府中市,浅間町４丁目,2019-02-08,19,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1089,窃盗,オートバイ盗,府中,日鋼町交番,132063.0,東京都,府中市,美好町１丁目,2019-07-20,08,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1090,窃盗,オートバイ盗,府中,大国魂交番,132063.0,東京都,府中市,府中町２丁目,2019-04-12,20,道路上,キーなし,なし,自動二輪（50cc超）
1091,窃盗,オートバイ盗,府中,武蔵台交番,132063.0,東京都,府中市,北山町４丁目,2019-09-11,08,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1092,窃盗,オートバイ盗,小金井,国分寺駅北口交番,132144.0,東京都,国分寺市,本町２丁目,2019-10-09,21,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1093,窃盗,オートバイ盗,小金井,東小金井駅前交番,132101.0,東京都,小金井市,緑町２丁目,2018-10-30,18,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1094,窃盗,オートバイ盗,小金井,元町駐在所,132144.0,東京都,国分寺市,東元町１丁目,2019-08-26,06,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
1095,窃盗,オートバイ盗,小金井,恋ケ窪駅前交番,132144.0,東京都,国分寺市,東恋ヶ窪４丁目,2019-05-28,20,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
1096,窃盗,オートバイ盗,小金井,武蔵小金井駅前交番,132101.0,東京都,小金井市,本町５丁目,2019-01-04,01,一戸建住宅,キーなし,なし,自動二輪（50cc超）
1097,窃盗,オートバイ盗,田無,田無駅前交番,132292.0,東京都,西東京市,芝久保町２丁目,2019-05-05,19,道路上,キーなし,なし,原動機付自転車（50cc以下）
1098,窃盗,オートバイ盗,田無,北原町交番,132292.0,東京都,西東京市,田無町１丁目,2016-08-28,08,一戸建住宅,キーなし,あり,原動機付自転車（50cc以下）
