,罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,施錠関係,盗難防止装置の有無,現金以外の主な被害品
1278,窃盗,オートバイ盗,町田,鶴間交番,132098,東京都,町田市,金森４丁目,2018-01-31,07,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1279,窃盗,オートバイ盗,町田,成瀬駐在所,132098,東京都,町田市,成瀬７丁目,2018-03-23,12,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1280,窃盗,オートバイ盗,町田,南大谷駐在所,132098,東京都,町田市,南大谷,2018-03-22,18,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1281,窃盗,オートバイ盗,町田,南大谷駐在所,132098,東京都,町田市,南大谷,2018-03-22,18,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1282,窃盗,オートバイ盗,町田,南大谷駐在所,132098,東京都,町田市,南大谷,2018-04-20,07,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1283,窃盗,オートバイ盗,町田,南大谷駐在所,132098,東京都,町田市,南大谷,2018-05-20,17,道路上,キーなし,なし,自動二輪（50cc超）
1284,窃盗,オートバイ盗,町田,南大谷駐在所,132098,東京都,町田市,南大谷,2018-07-10,17,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1285,窃盗,オートバイ盗,町田,南大谷駐在所,132098,東京都,町田市,南つくし野１丁目,2018-10-22,14,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1286,窃盗,オートバイ盗,町田,本町田交番,132098,東京都,町田市,旭町２丁目,2018-02-05,07,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
1287,窃盗,オートバイ盗,町田,本町田交番,132098,東京都,町田市,旭町２丁目,2018-09-02,14,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
1288,窃盗,オートバイ盗,町田,本町田交番,132098,東京都,町田市,旭町２丁目,2018-09-03,00,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
1289,窃盗,オートバイ盗,町田,本町田交番,132098,東京都,町田市,旭町３丁目,2018-08-25,14,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
1290,窃盗,オートバイ盗,町田,本町田交番,132098,東京都,町田市,本町田,2017-11-01,08,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1291,窃盗,オートバイ盗,町田,本町田交番,132098,東京都,町田市,本町田,2018-03-09,20,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1292,窃盗,オートバイ盗,町田,本町田交番,132098,東京都,町田市,本町田,2018-03-10,17,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1293,窃盗,オートバイ盗,町田,本町田交番,132098,東京都,町田市,本町田,2018-03-23,01,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1294,窃盗,オートバイ盗,町田,鶴川駅前交番,132098,東京都,町田市,金井町,2018-08-31,06,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
1295,窃盗,オートバイ盗,町田,鶴川駅前交番,132098,東京都,町田市,能ヶ谷１丁目,2018-03-11,09,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
1296,窃盗,オートバイ盗,町田,鶴川駅前交番,132098,東京都,町田市,能ヶ谷１丁目,2018-07-20,13,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1297,窃盗,オートバイ盗,町田,鶴川駅前交番,132098,東京都,町田市,能ヶ谷４丁目,2016-08-05,21,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
1298,窃盗,オートバイ盗,町田,野津田駐在所,132098,東京都,町田市,野津田町,2018-05-20,19,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1299,窃盗,オートバイ盗,町田,野津田駐在所,132098,東京都,町田市,野津田町,2018-08-12,16,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
1300,窃盗,オートバイ盗,町田,野津田駐在所,132098,東京都,町田市,野津田町,2018-09-07,22,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
1301,窃盗,オートバイ盗,町田,野津田駐在所,132098,東京都,町田市,薬師台１丁目,2018-09-27,21,一戸建住宅,キーなし,なし,自動二輪（50cc超）
1302,窃盗,オートバイ盗,町田,図師駐在所,132098,東京都,町田市,図師町,2018-10-19,09,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
1303,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,旭町１丁目,2018-05-29,00,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
1304,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,本町田,2018-02-28,23,一戸建住宅,キーなし,なし,自動二輪（50cc超）
1305,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,本町田,2018-04-22,17,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1306,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,本町田,2018-06-30,16,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1307,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,本町田,2018-07-05,18,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1308,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,本町田,2018-08-27,17,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1309,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,本町田,2018-09-03,15,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1310,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,本町田,2018-09-06,20,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1311,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,本町田,2018-09-19,16,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1312,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,木曽東１丁目,2018-01-22,17,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1313,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,木曽東１丁目,2018-05-29,09,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1314,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,木曽東１丁目,2018-12-25,14,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1315,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,木曽東３丁目,2018-01-29,16,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1316,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,木曽東３丁目,2018-06-09,16,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1317,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,木曽東４丁目,2017-01-29,20,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1318,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,木曽東４丁目,2018-02-25,21,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1319,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,木曽東４丁目,2018-03-26,22,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1320,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,木曽東４丁目,2018-04-03,10,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1321,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,木曽東４丁目,2018-06-17,13,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1322,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,木曽東４丁目,2018-07-15,18,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1323,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,木曽東４丁目,2018-07-20,16,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1324,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,木曽東４丁目,2018-08-29,21,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1325,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,木曽東４丁目,2018-09-15,20,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1326,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,木曽東４丁目,2018-11-02,18,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1327,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,木曽東４丁目,2018-11-21,18,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1328,窃盗,オートバイ盗,町田,鶴川交番,132098,東京都,町田市,鶴川１丁目,2018-09-16,18,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1329,窃盗,オートバイ盗,町田,鶴川交番,132098,東京都,町田市,鶴川２丁目,2018-12-23,20,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1330,窃盗,オートバイ盗,町田,鶴川交番,132098,東京都,町田市,鶴川３丁目,2018-08-31,07,その他の住宅（３階建て以下共同住宅等）,キーなし,あり,自動二輪（50cc超）
1331,窃盗,オートバイ盗,町田,鶴川交番,132098,東京都,町田市,鶴川４丁目,2018-10-02,12,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
1332,窃盗,オートバイ盗,町田,鶴川交番,132098,東京都,町田市,鶴川５丁目,2018-03-01,19,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1333,窃盗,オートバイ盗,町田,つくし野駅前交番,132098,東京都,町田市,小川１丁目,2018-01-25,20,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1334,窃盗,オートバイ盗,町田,山崎交番,132098,東京都,町田市,山崎町,2016-09-01,00,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1335,窃盗,オートバイ盗,町田,山崎交番,132098,東京都,町田市,山崎町,2018-01-05,21,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1336,窃盗,オートバイ盗,町田,山崎交番,132098,東京都,町田市,山崎町,2018-05-14,22,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1337,窃盗,オートバイ盗,町田,山崎交番,132098,東京都,町田市,山崎町,2018-06-06,18,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
1338,窃盗,オートバイ盗,町田,山崎交番,132098,東京都,町田市,山崎町,2018-08-29,22,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1339,窃盗,オートバイ盗,町田,山崎交番,132098,東京都,町田市,山崎町,2018-09-06,18,４階建て以上共同住宅,キーなし,あり,原動機付自転車（50cc以下）
1340,窃盗,オートバイ盗,町田,藤の台団地交番,132098,東京都,町田市,金井町,2018-02-10,21,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1341,窃盗,オートバイ盗,町田,藤の台団地交番,132098,東京都,町田市,本町田,2018-03-05,01,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1342,窃盗,オートバイ盗,町田,藤の台団地交番,132098,東京都,町田市,本町田,2018-04-01,19,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1343,窃盗,オートバイ盗,町田,藤の台団地交番,132098,東京都,町田市,本町田,2018-09-28,18,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1344,窃盗,オートバイ盗,町田,藤の台団地交番,132098,東京都,町田市,金井１丁目,2018-07-22,19,一戸建住宅,キーなし,あり,自動二輪（50cc超）
1345,窃盗,オートバイ盗,町田,藤の台団地交番,132098,東京都,町田市,金井１丁目,2018-07-31,08,一戸建住宅,キーなし,なし,自動二輪（50cc超）
1346,窃盗,オートバイ盗,町田,藤の台団地交番,132098,東京都,町田市,金井２丁目,2018-07-06,17,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
1347,窃盗,オートバイ盗,町田,藤の台団地交番,132098,東京都,町田市,金井２丁目,2018-07-07,17,一戸建住宅,キーなし,なし,自動二輪（50cc超）
1348,窃盗,オートバイ盗,町田,藤の台団地交番,132098,東京都,町田市,金井３丁目,2018-07-18,20,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1349,窃盗,オートバイ盗,町田,藤の台団地交番,132098,東京都,町田市,金井３丁目,2018-08-09,19,一戸建住宅,キーなし,なし,自動二輪（50cc超）
1350,窃盗,オートバイ盗,町田,藤の台団地交番,132098,東京都,町田市,金井５丁目,2018-07-16,01,一戸建住宅,キーなし,なし,自動二輪（50cc超）
1351,窃盗,オートバイ盗,町田,藤の台団地交番,132098,東京都,町田市,金井５丁目,2018-07-28,16,一戸建住宅,キーなし,なし,自動二輪（50cc超）
1352,窃盗,オートバイ盗,町田,藤の台団地交番,132098,東京都,町田市,金井５丁目,2018-08-12,19,一戸建住宅,キーなし,なし,自動二輪（50cc超）
